Book_Id,Title,description,authors,image,previewLink,publisher,publishedDate,infoLink,categories,ratingsCount
786286199,Cold Flat Junction (Emma Graham Mysteries (Paperback)),Twelve-year-old Emma Graham continues her investigation of the drowning of another twelve-year-old forty years before.,['Martha Grimes'],http://books.google.com/books/content?id=TEt-pGLuRHIC&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.nl/books?id=TEt-pGLuRHIC&q=Cold+Flat+Junction+(Emma+Graham+Mysteries+(Paperback))&dq=Cold+Flat+Junction+(Emma+Graham+Mysteries+(Paperback))&hl=&cd=1&source=gbs_api,G K Hall & Company,2002,http://books.google.nl/books?id=TEt-pGLuRHIC&dq=Cold+Flat+Junction+(Emma+Graham+Mysteries+(Paperback))&hl=&source=gbs_api,"['Fiction, western, historical fiction']",4
425193691,Traitor's Kiss,"In a historically inspired fantasy realm, the apprentice to a matchmaker becomes a spy for the army to uncover a treasonous plot and finds herself entangled in a romance with a soldier. ""One of the most hotly anticipated young adult fantasy reads of 2017.” —Bustle ""An action-packed, expertly plotted story, drenched in double crosses and intrigue, with an irresistible heroine and a sweet and sexy romance.” —Publishers Weekly, starred review An obstinate girl who will not be married. A soldier desperate to prove himself. A kingdom on the brink of war. What makes her unfit to be a lady, makes her a brilliant spy—but can she spot another? With a sharp tongue and an unruly temper, Sage Fowler is not what they’d call a lady—which is perfectly fine with her. Deemed unfit for marriage, Sage is apprenticed to a matchmaker and tasked with wrangling other young ladies to be married off for political alliances. She spies on the girls—and on the soldiers escorting them. As the girls' military escort senses a political uprising, Sage is recruited by a handsome soldier to infiltrate the enemy ranks. The more she discovers as a spy, the less certain she becomes about whom to trust—and Sage becomes caught in a dangerous balancing act that will determine the fate of her kingdom. With secret identities and a tempestuous romance, Erin Beaty's YA novel, The Traitor’s Kiss, is a classic story with an espionage twist. An Imprint Book Praise for The Traitor's Kiss: ""Marital and martial matters collide when brides and spies become ensnared in a treasonous plot. . . . Sage is a clever, contrary female protagonist who remains realistic and likable, while her fellow protagonist Ash is enigmatic enough to require a second read. . . . Both epic and intimate, a semi–old-fashioned alternative to the wave of inexplicably lethal superheroines and their smoldering love triangles."" —Kirkus Reviews ""This is an action-packed, expertly plotted story, drenched in double crosses and intrigue, with an irresistible heroine and a sweet and sexy romance. A late-breaking twist gives way to a final act that will leave readers eager for subsequent books in this planned trilogy."" —Publishers Weekly , starred review ""Complex characterization, deftly layered adventure story, and [a] balanced blend of political maneuvering, romantic interludes, and action scenes."" —Kirkus Reviews ""Beaty balances a taut web of deceit . . . readers will be carried away by the mystery."" —The Bulletin of the Center for Children’s Books (BCCB) ""A debut novel that blends fantasy, romance, and battlefield action. . . . A slow burn YA fantasy with clever genre mixing."" —School Library Journal",['Erin Beaty'],http://books.google.com/books/content?id=MTrzswEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.nl/books?id=MTrzswEACAAJ&dq=Traitor%27s+Kiss&hl=&cd=1&source=gbs_api,Square Fish,5/8/2018,http://books.google.nl/books?id=MTrzswEACAAJ&dq=Traitor%27s+Kiss&hl=&source=gbs_api,"['Fiction, western, historical fiction']",
B000GG4JQY,"The Boss, The Baby And Me (Silhouette Romance)","In this secretary's opinion, Allman Industries' newest bigwig was a snake in the grass! After all, the feud simmering between the rival Allman and McLaughlin clans had divided Chivaree, Texas, for over a century. So why in tarnation had Kurt McLaughlin switched sides to work for Jodie Allman's family-run business...as her boss no less? Although Jodie harbored a forbidden attraction to the disarmingly handsome thorn in her side, she didn't trust him. Then, in a twist of fate, she found herself playing house with the sidelined single dad--and her heart melted at the sight of Kurt doting on his angelic baby girl. Would Jodie be satisfied with mending fences with the enemy after a taste of family bliss had given her an appetite for so much more?",['Raye Morgan'],http://books.google.com/books/content?id=JwCB6_PUp4YC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,"http://books.google.nl/books?id=JwCB6_PUp4YC&pg=PT6&dq=The+Boss,+The+Baby+And+Me+(Silhouette+Romance)&hl=&cd=1&source=gbs_api",Silhouette,10/1/2010,https://play.google.com/store/books/details?id=JwCB6_PUp4YC&source=gbs_api,"['Fiction, western, historical fiction']",6
184197756X,Streets and Alleys (American Storytelling),"Syd Liberman grew up in Albany Park, a Jewish neighborhood on Chicago's northwest side. In Streets and Alleys, his gift for gab is evident in a cycle of stories about four generations of his Jewish-American family, Chicagoans all, which together tell a larger story-a family story, a Jewish story, a city story. In the game called Streets and Alleys, children form lines that serve as streets; on cue they rotate ninety degrees to form alleys, altering the landscape. The changing landscape of his life-a shift from son and grandson to father, teacher, and storyteller-is humorously and lovingly illuminated in his first volume of stories.",['Syd Lieberman'],http://books.google.com/books/content?id=oiox0sTTUrIC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,http://books.google.nl/books?id=oiox0sTTUrIC&printsec=frontcover&dq=Streets+and+Alleys+(American+Storytelling)&hl=&cd=1&source=gbs_api,august house,1995,http://books.google.nl/books?id=oiox0sTTUrIC&dq=Streets+and+Alleys+(American+Storytelling)&hl=&source=gbs_api,"['Fiction, western, historical fiction']",4
B000OWNNTO,Perfectly Saucy (Harlequin Temptation),"Jessica Sumners had never been passionately in love. In fact, she's never felt passionately about anything…at least not since high school. But that's about to change. This good girl has decided to go after what she's always wanted— Alex Moreno, the town's baddest bad boy, and her secret high school crush. Only, this time there will be nothing secret about it.… Construction foreman Alex Moreno has come home looking for respect. What he gets, instead, is a saucy minx hell-bent on seducing him. Not that he minds… After all, he's always had it bad for Jessica. But a no-strings affair could ruin their reputations. Still, he knows he can't resist her sensual attacks for long. Something's got to give. And he has a feeling it'll be his willpower.…",['Emily McKay'],http://books.google.com/books/content?id=E_CeAgAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,http://books.google.nl/books?id=E_CeAgAAQBAJ&printsec=frontcover&dq=Perfectly+Saucy+(Harlequin+Temptation)&hl=&cd=1&source=gbs_api,Harlequin,2/15/2014,https://play.google.com/store/books/details?id=E_CeAgAAQBAJ&source=gbs_api,"['Fiction, western, historical fiction']",
B000HWYSCC,Total Request Live,"Presents a behind-the-scenes look at the popular MTV music program, looking at how the show was created, the hosts, and the musical guests.",['Ian Jackman'],http://books.google.com/books/content?id=ZLW2FsycKuwC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,http://books.google.nl/books?id=ZLW2FsycKuwC&printsec=frontcover&dq=Total+Request+Live&hl=&cd=1&source=gbs_api,Simon and Schuster,2000,http://books.google.nl/books?id=ZLW2FsycKuwC&dq=Total+Request+Live&hl=&source=gbs_api,"['Fiction, western, historical fiction']",
373692110,Bicyclecowboy.com,,['Gary L. Wockner'],http://books.google.com/books/content?id=zdsx9OoMj60C&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.nl/books?id=zdsx9OoMj60C&q=Bicyclecowboy.com&dq=Bicyclecowboy.com&hl=&cd=1&source=gbs_api,B Store Press,2003-05,http://books.google.nl/books?id=zdsx9OoMj60C&dq=Bicyclecowboy.com&hl=&source=gbs_api,"['Fiction, western, historical fiction']",
743418506,Circle of Three #12: Written in the Stars,"De moderne klassieker van Dave Eggers Mae Holland kan haar geluk niet op als ze wordt aangenomen bij de Cirkel, het machtigste internetbedrijf ter wereld. De persoonlijke e-mails van de gebruikers, hun sociale media, betalingsverkeer en aankopen zijn met elkaar verbonden door een universeel besturingsprogramma. Het resultaat: iedereen heeft slechts één online identiteit. Een nieuw tijdperk van openheid en gemeenschapszin is aangebroken. Mae laat zich meeslepen door de energie van het bedrijf, de groepsactiviteiten en de feestjes, de oneindige mogelijkheden – zelfs als ze het leven buiten de campus langzaam uit het oog verliest, een ontmoeting met een collega haar in verwarring brengt, en haar bijdrage aan de Cirkel steeds meer openbaar wordt. De Cirkel is een intelligente, scherpe en spannende roman die vragen oproept over ons geheugen, onze geschiedenis, privacy, democratie en de grenzen aan onze kennis van de wereld.",['Dave Eggers'],http://books.google.com/books/content?id=SkFDEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,http://books.google.nl/books?id=SkFDEAAAQBAJ&printsec=frontcover&dq=Circle+of+Three&hl=&cd=1&source=gbs_api,"Bezige Bij b.v., Uitgeverij De",10/19/2021,https://play.google.com/store/books/details?id=SkFDEAAAQBAJ&source=gbs_api,"['Fiction, western, historical fiction']",
963136224,"Old Hall, New Hall","The forbears of Sir John Jory, of New Hall, would seem to have committed several foul acts, including tomb-robbery and murder. Old Hall, the family's former residence, is now a University. Biographer Colin Clout gets caught up in a frenzied treasure hunt.",['Michael Innes'],http://books.google.com/books/content?id=TpiXDQAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,"http://books.google.nl/books?id=TpiXDQAAQBAJ&pg=PT79&dq=Old+Hall,+New+Hall&hl=&cd=1&source=gbs_api",House of Stratus,2/20/2010,"http://books.google.nl/books?id=TpiXDQAAQBAJ&dq=Old+Hall,+New+Hall&hl=&source=gbs_api","['Fiction, western, historical fiction']",
60006048,Death's Domain: A Discworld Mapp (Discworld Series),"It's no more than a breath away... Everyone needs a place to relax after a long day, after all. So here is the place where the Grim Reaper can kick back and take the load off his scythe. Here's the golf course that's not so much crazy as insane, and the useless maze, and the dark gardens - all brought (incongruously) to life. And here, for the first time ever, you will find out the reason why Death can't understand rockeries, and what hapens to garden gnomes. As Death rides Binky into the sunset (of other people's lives), you can at last see what he gets up to when he's not at work.","['Terry Pratchett', 'Paul Kidby']",http://books.google.com/books/content?id=yjfqAQAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.nl/books?id=yjfqAQAACAAJ&dq=Death%27s+Domain:+A+Discworld+Mapp+(Discworld+Series)&hl=&cd=1&source=gbs_api,Transworld Pub,1999,http://books.google.nl/books?id=yjfqAQAACAAJ&dq=Death%27s+Domain:+A+Discworld+Mapp+(Discworld+Series)&hl=&source=gbs_api,"['Fiction, western, historical fiction']",
B000PJ6LRM,"Mzungu Mjinga: Swahili for ""Crazy White Man""","A humorous yet informed view of the African safari experience is evoked in Rick Boyer's foray into creative nonfiction. An autobiographical look at the myth of the Great White Hunter, this tale provides an insightful look into the meeting of two cultures that has become big business—the safari as a subculture within Africa's vast expanse of uninhabited land. Providing a broader understanding of the environment and politics of Africa, the self-deprecating tale presents a keen depiction of the African landscape and the people met on the way to a final showdown with a Cape buffalo.",['Rick Boyer'],http://books.google.com/books/content?id=yusJAQAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.nl/books?id=yusJAQAAMAAJ&q=Mzungu+Mjinga:+Swahili+for+%22Crazy+White+Man%22&dq=Mzungu+Mjinga:+Swahili+for+%22Crazy+White+Man%22&hl=&cd=1&source=gbs_api,,2004,http://books.google.nl/books?id=yusJAQAAMAAJ&dq=Mzungu+Mjinga:+Swahili+for+%22Crazy+White+Man%22&hl=&source=gbs_api,"['Fiction, western, historical fiction']",
552146722,Ambush of the Mountain Man,"THE GREATEST WESTERN WRITER OF THE 21ST CENTURY Smoke Jensen never wanted to kill, but fate had other plans, and the Mountain Man has left plenty of blood, tears and fury in his wake. Angus MacDougal, the father of one of Smoke's victims, wants revenge. Riding up to Big Rock, Colorado, MacDougal has decided that killing Smoke won't be enough. He intends to bring him back to Pueblo and hang him before a crowd. It's a bloodthirsty plan that might have worked, except for a beautiful young woman, and the small knife she slips into Smoke's hand. Suddenly Smoke is on the run in the Colorado wilderness with no gun, no supplies, and twenty armed men in pursuit. Once, a man named Preacher taught Smoke how to survive in this wilderness. Now, as a brutal winter bears down, the Mountain Man will use those lessons well—not only to fight his way out alive, but also for vengeance of his own. . .",['William W. Johnstone'],http://books.google.com/books/content?id=eGr3NAjMtIgC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,http://books.google.nl/books?id=eGr3NAjMtIgC&printsec=frontcover&dq=Ambush+of+the+Mountain+Man&hl=&cd=1&source=gbs_api,Pinnacle Books                ,5/26/2011,https://play.google.com/store/books/details?id=eGr3NAjMtIgC&source=gbs_api,"['Fiction, western, historical fiction']",2
974357324,What Maisie knew,"The present novel 'What Maisie Knew' was written by the famous American-born British writer and philosopher Henry James, who was also brother of renowned psychologist William James. This classic fictional novel was first published in the year 1897. It tells the story of the sensitive daughter of divorced, irresponsible parents.",['Henry James'],http://books.google.com/books/content?id=EtPNDgAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,http://books.google.nl/books?id=EtPNDgAAQBAJ&printsec=frontcover&dq=What+Maisie+knew&hl=&cd=1&source=gbs_api,Prabhat Prakashan,1/1/2021,https://play.google.com/store/books/details?id=EtPNDgAAQBAJ&source=gbs_api,"['Fiction, western, historical fiction']",
786264691,Out There in the Night,"Ben Cone has a simple dream: get enough gold to marry Madeline and take her to Boston where they will live happily ever after. But his quest to the Black Hills for gold soon turns into a trail of graves. Partnered up with an ancient buffalo hunter and his feisty granddaughter, Ben will spend a long bitter winter with the Cheyenne, run from warring Indians, fight outlaws and dig graves for friends and enemies. Forced to choose between a new love and an old one, Ben will have to decide if the price of a dream can be too much to continue pursuing it, or if you can sacrifice so much for a dream that you can never give it up.",['Joel Jurrens'],http://books.google.com/books/content?id=zNeVCgAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,http://books.google.nl/books?id=zNeVCgAAQBAJ&pg=PT67&dq=Out+There+in+the+Night&hl=&cd=1&source=gbs_api,Simon and Schuster,10/1/2015,https://play.google.com/store/books/details?id=zNeVCgAAQBAJ&source=gbs_api,"['Fiction, western, historical fiction']",
B0006AEPR8,The History of the Siege of Lisbon,"What happens when the facts of history are replaced by the mysteries of love? When Raimundo Silva, a lowly proofreader for a Lisbon publishing house, inserts a negative into a sentence of a historical text, he alters the whole course of the 1147 Siege of Lisbon. Fearing censure he is met instead with admiration: Dr Maria Sara, his voluptuous new editor, encourages him to pen his own alternative history. As his retelling draws on all his imaginative powers, Silva finds – to his nervous delight – that if the facts of the past can be rewritten as a romance then so can the details of his own dusty bachelor present.",['José Saramago'],http://books.google.com/books/content?id=pwSu1zgNpoYC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,http://books.google.nl/books?id=pwSu1zgNpoYC&printsec=frontcover&dq=The+History+of+the+Siege+of+Lisbon&hl=&cd=1&source=gbs_api,Random House,12/31/2011,https://play.google.com/store/books/details?id=pwSu1zgNpoYC&source=gbs_api,"['Fiction, western, historical fiction']",16
977867048,A Choice of Angels,"When Ben kissed Angel the music in her soul moved over, but would love be enough? Her piano had been her life since she was four. Her only life.",['Barbra Heavner'],http://books.google.com/books/content?id=DQeTlICiBOEC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,http://books.google.nl/books?id=DQeTlICiBOEC&pg=PA221&dq=A+Choice+of+Angels&hl=&cd=1&source=gbs_api,Trafford Publishing,4/7/2009,http://books.google.nl/books?id=DQeTlICiBOEC&dq=A+Choice+of+Angels&hl=&source=gbs_api,"['Fiction, western, historical fiction']",
156006243,The Complete Book of Dream Interpretation,"Geïnspireerd door ware gebeurtenissen. Yui is een jonge vrouw die bij de tsunami van 2011 haar moeder en haar dochtertje is verloren, en sindsdien niet goed weet hoe ze verder moet met haar leven. Terwijl ze worstelt met haar verdriet, hoort ze het verhaal van een oude man die een kapotte telefooncel in zijn tuin heeft gezet. Op die plek lukt het mensen die een geliefde zijn verloren om met hen te communiceren via de wind en zo enigszins om te gaan met hun verlies. Terwijl het nieuws van de telefooncel zich verspreidt, komen mensen van steeds verder hierheen om met hun geliefden te kunnen ‘spreken’. Ook Yui besluit de reis te maken. Maar eenmaal daar, heeft ze niet de moed om de telefoon op te pakken. Maar ze blijft terugkomen, om de mensen te observeren die dat wel kunnen. Dan ontmoet ze Takeshi, een weduwnaar wiens dochtertje niet meer heeft gepraat sinds het overlijden van haar moeder... ‘Absoluut adembenemend.’ – Christy Lefteri, auteur van De bijenhouder van Aleppo",['Laura Imai Messina'],http://books.google.com/books/content?id=VbzyDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,http://books.google.nl/books?id=VbzyDwAAQBAJ&pg=PP1&dq=The+Complete+Book+of+Dream+Interpretation&hl=&cd=1&source=gbs_api,A.W. Bruna Uitgevers,11/10/2020,https://play.google.com/store/books/details?id=VbzyDwAAQBAJ&source=gbs_api,"['Fiction, western, historical fiction']",6
967619998,The Brazilian's Blackmailed Bride (Harlequin Presents),"The Ramirez Brides Bundle from Harlequin Presents features The Ramirez Bride by Emma Darcy, The Brazilian's Blackmailed Bride by Michelle Reid and The Disobedient Virgin by Sandra Marton.","['Emma Darcy', 'Michelle Reid', 'Sandra Marton']",http://books.google.com/books/content?id=VYtPwcg8tRAC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,http://books.google.nl/books?id=VYtPwcg8tRAC&printsec=frontcover&dq=The+Brazilian%27s+Blackmailed+Bride+(Harlequin+Presents)&hl=&cd=1&source=gbs_api,Harlequin,2/1/2007,https://play.google.com/store/books/details?id=VYtPwcg8tRAC&source=gbs_api,"['Fiction, western, historical fiction']",
668057351,Ashen Thief (Vampire: The Dark Ages),"Dark Ages: Vampire takes you to the nights before the Camarilla, when kine truly had reason to be afraid of the dark. The vampires of this bygone age ride the dark as lords, play their games with the crowned heads of Europe, and travel to the mysterious lands of the East as they wage their ages-old war. The diablerie of saulot, the waking of Mithras, the destruction of Michael the patriarch, the return of the Dracon -- it all means the time of reflection is over. The Inquisition stirs and the time to act is now. Across Europe, monarchs of the night set princes and barons at each other's undying throats. Young vampires take to the field ready to claim their domain and become powerful lords in their own right. Blood calls to blood. Rules for playing criminals among the undead.","['Geoffrey Grabowski', 'Sarah Roark']",http://books.google.com/books/content?id=XQcGAAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.nl/books?id=XQcGAAAACAAJ&dq=Ashen+Thief+(Vampire:+The+Dark+Ages)&hl=&cd=1&source=gbs_api,White Wolf Pub,7/1/2000,http://books.google.nl/books?id=XQcGAAAACAAJ&dq=Ashen+Thief+(Vampire:+The+Dark+Ages)&hl=&source=gbs_api,"['Fiction, western, historical fiction']",
373124937,Eustace Diamonds (World's Classics),"The third in Trollope's six-volume Palliser series, The Eustace Diamonds boasts an extraordinary heroine in Lizzie Eustace, a lying schemer in the mould of Thackeray's Becky Sharp. A pompous Under-Secretary of State, an exploitative and acquisitive American and her unhappy ""niece,"" a shady radical peer, and a brutal aristocrat are only some of the characters in this, one of Trollope's most engaging novels: part sensation fiction, part detective story, part political satire, and part ironic romance. It is also a highly revealing study of Victorian Britain, its colonial activities in Ireland and India, its veneration of wealth, and its pervasive dishonesty. In her introduction, Helen Small explores the central themes of lying and truth-telling, placing the novel within contemporary political and social debates. An invaluable appendix outlines the political context of the Palliser novels and establishes the internal chronology of the series and the relationship between fictional and actual political events, providing a unique understanding of the series as a linked narrative. In addition, the book includes a compact biography of Trollope and a wealth of explanatory notes. About the Series: For over 100 years Oxford World's Classics has made available the broadest spectrum of literature from around the globe. Each affordable volume reflects Oxford's commitment to scholarship, providing the most accurate text plus a wealth of other valuable features, including expert introductions by leading authorities, voluminous notes to clarify the text, up-to-date bibliographies for further study, and much more.",['Anthony Trollope'],http://books.google.com/books/content?id=OrV-Ii6qfR8C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,http://books.google.nl/books?id=OrV-Ii6qfR8C&printsec=frontcover&dq=Eustace+Diamonds+(World%27s+Classics)&hl=&cd=1&source=gbs_api,Oxford University Press,5/12/2011,http://books.google.nl/books?id=OrV-Ii6qfR8C&dq=Eustace+Diamonds+(World%27s+Classics)&hl=&source=gbs_api,"['Fiction, western, historical fiction']",
